DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/11/05 16:47:00,AQUA_M-T,Brasil,BAHIA,ENCRUZILHADA,Mata Atlântica,3,0.1,0.93,-15.68837,-41.2586,32.2
2024/11/05 16:47:00,AQUA_M-T,Brasil,BAHIA,CRUZ DAS ALMAS,Mata Atlântica,5,0.0,1.0,-12.70236,-39.07716,13.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TENENTE ANANIAS,Caatinga,120,0.0,1.0,-6.44345,-38.24058,15.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,QUIXADÁ,Caatinga,115,0.0,1.0,-5.09374,-38.84528,34.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga,5,0.0,1.0,-5.24267,-36.86996,8.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,ALAGOINHA,Caatinga,5,0.0,1.0,-6.93488,-35.56749,11.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,115,0.0,1.0,-4.47427,-39.4468,11.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,SÃO BENEDITO,Caatinga,18,0.0,1.0,-4.0281,-40.97568,23.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MORADA NOVA,Caatinga,118,0.0,1.0,-5.0171,-38.31111,28.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,-999,0.0,1.0,-2.82353,-42.34611,6.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,-999,0.0,1.0,-10.54277,-36.85739,6.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,JARDIM DO MULATO,Caatinga,2,0.0,1.0,-6.15963,-42.49969,26.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,IPUBI,Caatinga,17,0.0,1.0,-7.6707,-40.2326,25.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,SÃO JOÃO DO RIO DO PEIXE,Caatinga,35,0.0,1.0,-6.8393,-38.36766,14.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,23,0.0,1.0,-4.10869,-43.45533,98.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,73,0.0,1.0,-4.42694,-39.90958,12.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,LASTRO,Caatinga,44,0.0,1.0,-6.56859,-38.20683,13.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,PIRIPIRI,Caatinga,24,0.0,1.0,-4.41667,-41.92678,30.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,AFRÂNIO,Caatinga,5,0.0,1.0,-8.71382,-41.25374,83.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,BATALHA,Caatinga,100,0.0,1.0,-4.1299,-42.23418,18.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MONÇÃO,Amazônia,20,0.2,1.0,-3.54685,-45.17781,46.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MORADA NOVA,Caatinga,105,0.0,1.0,-5.35553,-38.61137,15.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CANAVIEIRA,Cerrado,4,0.0,1.0,-7.56612,-43.655,29.7
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,36,0.0,1.0,-4.07505,-45.97595,127.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,18,0.0,1.0,-4.89155,-42.9854,57.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,24,0.0,1.0,-4.01435,-43.63374,35.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Amazônia,17,0.3,1.0,-3.99719,-44.69855,117.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SÃO JOSÉ DE MIPIBU,Mata Atlântica,4,0.0,0.96,-5.99041,-35.29588,14.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,BATALHA,Caatinga,114,0.0,1.0,-4.13244,-42.25174,17.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,18,0.0,1.0,-7.83082,-38.51995,98.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,SANTA FILOMENA,Caatinga,18,0.0,1.0,-8.29535,-40.60397,422.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MONSENHOR TABOSA,Caatinga,120,0.0,1.0,-4.8065,-39.98801,214.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SÃO VICENTE FERRER,Amazônia,12,0.15,-999.0,-2.89466,-44.87507,89.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,PIRIPIRI,Caatinga,24,0.0,1.0,-4.41432,-41.91013,17.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,16,0.0,1.0,-7.25665,-38.94878,14.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,16,0.0,1.0,-7.25829,-38.9602,8.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,DESTERRO,Caatinga,96,0.0,1.0,-7.37369,-37.06265,12.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga,5,0.0,1.0,-5.24395,-36.87884,39.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,QUIXERAMOBIM,Caatinga,120,0.0,1.0,-5.31245,-39.52089,15.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,PIMENTEIRAS,Caatinga,17,0.1,1.0,-6.25046,-41.65405,51.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,TAUÁ,Caatinga,117,0.0,1.0,-5.99263,-40.13876,23.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,QUIXERAMOBIM,Caatinga,120,0.0,1.0,-5.3139,-39.52593,23.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,SÃO JOSÉ DA LAGOA TAPADA,Caatinga,16,0.0,1.0,-6.96139,-38.12999,20.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,SIMÕES,Caatinga,14,0.0,1.0,-7.60575,-40.77269,23.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,-999,0.0,1.0,-3.01421,-42.4816,14.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,45,0.0,1.0,-10.58497,-37.22287,11.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,SANTANA DE MANGUEIRA,Caatinga,16,0.0,1.0,-7.67894,-38.30917,58.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CATUNDA,Caatinga,109,0.0,1.0,-4.71771,-40.08049,72.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TABOLEIRO GRANDE,Caatinga,114,0.0,1.0,-5.90982,-38.04166,9.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,CUSTÓDIA,Caatinga,17,0.0,1.0,-8.27355,-37.63623,14.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CATUNDA,Caatinga,113,0.0,1.0,-4.72801,-40.07902,10.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,22,0.0,1.0,-4.13494,-43.58183,821.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SÃO MIGUEL,Caatinga,120,0.0,1.0,-6.24768,-38.47334,10.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,BREJO,Cerrado,42,0.0,1.0,-3.58932,-42.85379,36.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,PAULISTA,Caatinga,63,0.0,1.0,-6.70528,-37.48462,21.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,AROAZES,Caatinga,9,0.0,1.0,-6.08653,-41.79328,23.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MADALENA,Caatinga,104,0.0,1.0,-4.72567,-39.71053,22.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,VITÓRIA DE SANTO ANTÃO,Mata Atlântica,6,0.0,0.98,-8.05599,-35.27407,8.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,ALIANÇA,Mata Atlântica,5,0.0,1.0,-7.63048,-35.21426,14.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SÃO JOSÉ DE MIPIBU,Mata Atlântica,5,0.0,0.98,-5.98282,-35.30621,32.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,Caatinga,5,0.0,1.0,-8.49728,-42.0909,483.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CATUNDA,Caatinga,106,0.0,1.0,-4.7074,-40.08195,54.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,SÃO MIGUEL DO TAPUIO,Caatinga,19,0.0,1.0,-5.56382,-41.68886,24.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,36,0.0,1.0,-4.06853,-45.98092,110.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,36,0.0,1.0,-4.06378,-45.94662,167.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,SANTA FILOMENA,Caatinga,18,0.0,1.0,-8.29746,-40.61934,27.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,111,0.37,1.0,-3.19792,-39.62113,10.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,ESPERANTINA,Caatinga,29,0.0,1.0,-3.8364,-42.06203,58.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,SIMÕES,Caatinga,18,0.0,1.0,-7.93942,-40.6095,15.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,JACOBINA DO PIAUÍ,Caatinga,4,0.0,1.0,-7.87002,-41.1144,247.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,Caatinga,5,0.0,1.0,-8.50006,-42.1116,297.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,BAÍA DA TRAIÇÃO,Mata Atlântica,-999,0.0,1.0,-6.68068,-34.96757,13.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,CARUARU,Mata Atlântica,5,0.0,1.0,-8.19853,-36.00508,14.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,120,0.0,1.0,-6.50192,-38.72886,32.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CAMPO REDONDO,Caatinga,5,0.0,1.0,-6.17954,-36.20359,44.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,PARACURU,Caatinga,119,0.0,1.0,-3.51263,-39.15572,9.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,22,0.0,1.0,-4.1379,-43.56359,152.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,IRACEMA,Caatinga,118,0.0,1.0,-5.85933,-38.46993,25.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,23,0.0,1.0,-4.12758,-43.58781,307.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,BACABAL,Amazônia,17,0.33,1.0,-3.99288,-44.67853,329.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,22,0.0,1.0,-4.1411,-43.58587,422.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CURRAL NOVO DO PIAUÍ,Caatinga,9,0.0,1.0,-7.87611,-40.7331,14.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,18,0.0,1.0,-7.82929,-38.50916,28.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,OURICURI,Caatinga,12,0.0,1.0,-7.96238,-39.91921,255.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,BAHIA,MONTE SANTO,Caatinga,17,0.0,1.0,-10.27092,-39.41559,81.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MONSENHOR TABOSA,Caatinga,120,0.0,1.0,-4.78931,-39.94087,30.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CURRAL NOVO DO PIAUÍ,Caatinga,8,0.0,1.0,-7.87776,-40.73959,22.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,CHAPADINHA,Cerrado,22,0.0,1.0,-4.13194,-43.55961,67.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,76,0.0,1.0,-4.70722,-39.93414,160.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TENENTE ANANIAS,Caatinga,118,0.0,1.0,-6.45,-38.21914,139.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,TABOLEIRO GRANDE,Caatinga,117,0.0,1.0,-5.91122,-38.05138,25.7
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CASTELO DO PIAUÍ,Caatinga,19,0.0,1.0,-5.56151,-41.67214,51.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,TAUÁ,Caatinga,117,0.0,1.0,-5.99083,-40.12584,14.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,BODÓ,Caatinga,5,0.0,1.0,-6.05303,-36.54113,11.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,FLORES,Caatinga,17,0.0,1.0,-7.83536,-37.90845,15.7
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,LASTRO,Caatinga,46,0.0,1.0,-6.56716,-38.19675,33.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CASTELO DO PIAUÍ,Caatinga,18,0.0,1.0,-5.50362,-41.65161,26.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,SERGIPE,POÇO REDONDO,Caatinga,18,0.0,1.0,-9.93517,-37.91151,27.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,PEREIRO,Caatinga,119,0.0,1.0,-6.01561,-38.47662,14.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CAMPO REDONDO,Caatinga,5,0.0,1.0,-6.18082,-36.2124,11.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,BETÂNIA DO PIAUÍ,Caatinga,17,0.0,1.0,-8.18817,-40.75156,65.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SANTANA DO MATOS,Caatinga,5,0.0,1.0,-5.80192,-36.59714,21.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,Caatinga,74,0.0,1.0,-6.69483,-37.47632,9.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,PIRIPIRI,Caatinga,23,0.0,1.0,-4.24539,-41.92878,43.7
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,ELISEU MARTINS,Cerrado,5,0.1,1.0,-8.10173,-43.68204,69.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MONSENHOR TABOSA,Caatinga,120,0.0,1.0,-4.80475,-39.97584,249.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,AROEIRAS,Caatinga,24,0.0,1.0,-7.47731,-35.67611,38.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,RIACHO DAS ALMAS,Mata Atlântica,5,0.0,1.0,-8.10842,-35.96151,20.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,ALAGOAS,FELIZ DESERTO,Mata Atlântica,-999,0.0,1.0,-10.32343,-36.3555,13.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,AROAZES,Caatinga,9,0.0,1.0,-6.09071,-41.78734,17.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,JACOBINA DO PIAUÍ,Caatinga,3,0.0,1.0,-7.87957,-41.09628,19.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,PACATUBA,Caatinga,90,0.0,1.0,-3.97853,-38.58415,20.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,RIACHO DAS ALMAS,Mata Atlântica,5,0.0,1.0,-8.10713,-35.95263,86.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,Caatinga,5,0.0,1.0,-8.51118,-42.10492,89.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CAPISTRANO,Caatinga,110,0.0,1.0,-4.41203,-38.93227,27.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,120,0.0,1.0,-6.50045,-38.71823,42.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,OCARA,Caatinga,64,0.0,1.0,-4.44975,-38.61084,20.7
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,INHUMA,Caatinga,5,0.0,1.0,-6.63541,-41.65751,42.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,POÇO DANTAS,Caatinga,120,0.0,1.0,-6.37975,-38.51616,12.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,ALAGOAS,CACIMBINHAS,Caatinga,70,0.0,1.0,-9.45588,-36.99002,30.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,BARRAS,Caatinga,24,0.0,1.0,-4.13643,-42.54312,116.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,JURU,Caatinga,17,0.0,1.0,-7.55455,-37.87452,18.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,AVELINO LOPES,Cerrado,5,0.0,1.0,-10.10115,-43.90438,47.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SANTANA DO MATOS,Caatinga,5,0.0,1.0,-5.79308,-36.59844,14.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES DO NORTE,Cerrado,23,0.82,1.0,-3.73445,-44.56226,56.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SANTANA DO MATOS,Caatinga,5,0.0,1.0,-5.80063,-36.58826,28.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado,3,0.2,1.0,-6.37874,-43.43593,44.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,Caatinga,5,0.0,1.0,-8.50844,-42.08345,69.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,PACATUBA,Caatinga,83,0.0,1.0,-3.97996,-38.59398,17.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,SERGIPE,NOSSA SENHORA DO SOCORRO,Mata Atlântica,5,0.0,1.0,-10.88394,-37.13503,15.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,SANTO ANDRÉ,Caatinga,71,0.0,1.0,-7.18195,-36.62973,8.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MAURITI,Caatinga,16,0.0,1.0,-7.26349,-38.62524,9.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,SAPÉ,Mata Atlântica,5,0.0,1.0,-7.08185,-35.18711,20.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,OURICURI,Caatinga,13,0.0,1.0,-7.96418,-39.93261,33.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,ALAGOINHA,Caatinga,5,0.0,1.0,-6.92604,-35.56886,17.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,PEREIRO,Caatinga,119,0.0,1.0,-6.00761,-38.48844,21.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,TAUÁ,Caatinga,119,0.0,1.0,-5.64717,-40.14542,54.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,OURICURI,Caatinga,13,0.0,1.0,-7.95165,-39.92069,61.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,JURU,Caatinga,17,0.0,1.0,-7.55597,-37.88445,16.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PARAÍBA,CONCEIÇÃO,Caatinga,16,0.0,1.0,-7.44907,-38.56538,9.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,GRAVATÁ,Mata Atlântica,35,0.0,1.0,-8.22819,-35.57831,6.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CRISTINO CASTRO,Cerrado,4,0.0,1.0,-8.72075,-44.01652,35.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,16,0.0,1.0,-7.25903,-38.95341,27.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,COELHO NETO,Cerrado,18,0.0,1.0,-4.37608,-43.13464,32.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MONSENHOR TABOSA,Caatinga,115,0.0,1.0,-4.72626,-40.06683,14.1
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,MAURITI,Caatinga,16,0.0,1.0,-7.3944,-38.62351,10.8
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,SOLIDÃO,Caatinga,17,0.0,1.0,-7.61762,-37.60928,41.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,120,0.0,1.0,-6.51324,-38.88234,17.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,120,0.0,1.0,-5.30697,-39.99441,20.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,PEDRA GRANDE,Caatinga,47,0.0,1.0,-5.133,-35.86736,10.0
2024/11/05 16:49:00,AQUA_M-T,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,14,0.0,1.0,-9.67241,-37.8711,22.6
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,115,0.0,1.0,-4.47379,-39.45243,23.3
2024/11/05 16:49:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,117,0.0,1.0,-4.85422,-38.66145,89.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MONÇÃO,Amazônia,20,0.2,1.0,-3.54462,-45.17105,34.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES DO NORTE,Cerrado,23,0.7,1.0,-3.72953,-44.54077,44.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,ALAGOAS,MARAGOGI,Mata Atlântica,20,0.0,1.0,-8.91867,-35.18953,5.9
2024/11/05 16:49:00,AQUA_M-T,Brasil,PERNAMBUCO,ITAPISSUMA,Mata Atlântica,-999,0.0,1.0,-7.75594,-34.93539,12.2
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,CAPITÃO GERVÁSIO OLIVEIRA,Caatinga,5,0.0,1.0,-8.49827,-42.10683,482.4
2024/11/05 16:49:00,AQUA_M-T,Brasil,BAHIA,CASA NOVA,Caatinga,6,0.0,1.0,-8.71155,-41.2366,24.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,MARANHÃO,TIMBIRAS,Cerrado,23,0.0,1.0,-4.138,-43.60442,44.5
2024/11/05 16:49:00,AQUA_M-T,Brasil,PIAUÍ,FLORIANO,Caatinga,11,0.0,1.0,-7.21882,-42.89013,38.5
